review_number,revision_number,arquivo_positivo,potencial_deslocamento,potencial_teste,arquivo_diferente
18235,3,Snippet006TableMultiLineCells_0.java,1,0,0
18235,3,Snippet006TableMultiLineCells_0.java,1,0,1
18235,3,Snippet006TableMultiLineCells_0.java,1,0,1
18235,3,Snippet006TableMultiLineCells_0.java,1,0,1
18235,3,Snippet006TableMultiLineCells_0.java,1,0,1
18235,4,Snippet006TableMultiLineCells_0.java,1,0,0
18235,4,Snippet006TableMultiLineCells_0.java,1,0,1
18235,4,Snippet006TableMultiLineCells_0.java,1,0,1
18235,4,Snippet006TableMultiLineCells_0.java,1,0,1
18235,4,Snippet006TableMultiLineCells_0.java,1,0,1
18343,1,BasicPackageImpl_4.java,0,0,0
18343,1,BasicPackageImpl_4.java,0,0,1
18343,1,BasicPackageImpl_4.java,0,0,1
18343,1,BasicPackageImpl_4.java,0,0,1
18343,1,BasicPackageImpl_4.java,0,0,1
18343,2,BasicPackageImpl_4.java,0,0,0
18343,2,BasicPackageImpl_4.java,0,0,1
18343,2,BasicPackageImpl_4.java,0,0,1
18343,2,BasicPackageImpl_4.java,0,0,1
18343,2,BasicPackageImpl_4.java,0,0,1
18382,1,CSSSWTHelperTestCase_21.java,0,1,0
18382,1,CSSSWTHelperTestCase_21.java,0,1,0
18382,2,CSSSWTHelperTestCase_23.java,0,1,0
18382,2,CSSSWTHelperTestCase_23.java,0,1,0
18382,3,CSSSWTHelperTestCase_23.java,0,1,0
18382,3,CSSSWTHelperTestCase_23.java,0,1,0
18382,4,CSSSWTHelperTestCase_23.java,0,1,0
18382,4,CSSSWTHelperTestCase_23.java,0,1,0
18382,5,CSSSWTHelperTestCase_23.java,0,1,0
18382,5,CSSSWTHelperTestCase_23.java,0,1,0
18382,6,CSSSWTHelperTestCase_23.java,0,1,0
18382,6,CSSSWTHelperTestCase_23.java,0,1,0
18382,7,CSSSWTHelperTestCase_23.java,0,1,0
18382,7,CSSSWTHelperTestCase_23.java,0,1,0
18382,8,CSSSWTFontHelperTest_14.java,0,1,0
18382,8,CSSSWTFontHelperTest_15.java,0,1,0
18382,8,CSSSWTFontHelperTest_15.java,0,1,0
18382,8,CSSSWTFontHelperTest_15.java,0,1,0
18382,9,CSSSWTFontHelperTest_14.java,0,1,0
18382,9,CSSSWTFontHelperTest_15.java,0,1,0
18382,9,CSSSWTFontHelperTest_15.java,0,1,0
18382,9,CSSSWTFontHelperTest_15.java,0,1,0
18449,4,CSSSWTTestCase_10.java,0,1,0
18449,5,CSSSWTTestCase_10.java,0,1,0
18449,6,FontRegistry_6.java,0,0,0
18449,6,ThemeRegistry_12.java,0,0,0
18607,1,StackDropAgent_2.java,0,0,0
18607,2,StackDropAgent_2.java,0,0,0
18873,1,Workbench_0.java,0,0,0
19007,1,AbstractCSSEngine_0.java,0,0,0
19046,1,WizardFileSystemResourceImportPage1_4.java,0,0,1
19046,1,WizardFileSystemResourceImportPage1_4.java,0,0,1
19046,1,WizardFileSystemResourceImportPage1_4.java,0,0,1
19046,2,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,2,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,2,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,3,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,3,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,3,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,4,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,4,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,4,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,5,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,5,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,5,WizardFileSystemResourceImportPage1_5.java,0,0,1
19046,6,WizardFileSystemResourceImportPage1_7.java,0,0,1
19046,6,WizardFileSystemResourceImportPage1_7.java,0,0,1
19046,6,WizardFileSystemResourceImportPage1_7.java,0,0,1
19058,1,CleanupAddon_0.java,0,0,0
19058,1,CleanupAddon_1.java,0,0,0
19058,1,CleanupAddon_1.java,0,0,0
19058,1,CleanupAddon_3.java,1,0,0
19058,1,CleanupAddon_4.java,1,0,0
19058,1,CleanupAddon_5.java,1,0,0
19058,1,CleanupAddon_6.java,0,0,0
19058,1,CleanupAddon_7.java,1,0,0
19058,1,CleanupAddon_8.java,0,0,0
19058,1,CleanupAddon_9.java,1,0,0
19058,1,CleanupAddon_9.java,1,0,0
19058,2,CleanupAddon_0.java,0,0,0
19058,2,CleanupAddon_1.java,0,0,0
19058,2,CleanupAddon_1.java,0,0,0
19058,2,CleanupAddon_3.java,1,0,0
19058,2,CleanupAddon_4.java,1,0,0
19058,2,CleanupAddon_5.java,1,0,0
19058,2,CleanupAddon_6.java,0,0,0
19058,2,CleanupAddon_7.java,1,0,0
19058,2,CleanupAddon_8.java,0,0,0
19058,2,CleanupAddon_9.java,1,0,0
19058,2,CleanupAddon_9.java,1,0,0
19058,3,CleanupAddon_0.java,0,0,0
19058,3,CleanupAddon_1.java,0,0,0
19058,3,CleanupAddon_1.java,0,0,0
19058,3,CleanupAddon_2.java,0,0,0
19058,3,CleanupAddon_2.java,0,0,0
19058,3,CleanupAddon_3.java,0,0,0
19058,3,CleanupAddon_3.java,0,0,0
19058,3,CleanupAddon_4.java,1,0,0
19058,3,CleanupAddon_5.java,1,0,0
19058,3,CleanupAddon_6.java,1,0,0
19058,4,CleanupAddon_0.java,0,0,0
19058,4,CleanupAddon_1.java,0,0,0
19058,4,CleanupAddon_1.java,0,0,0
19058,4,CleanupAddon_2.java,0,0,0
19058,4,CleanupAddon_2.java,0,0,0
19058,4,CleanupAddon_3.java,0,0,0
19058,4,CleanupAddon_3.java,0,0,0
19058,4,CleanupAddon_4.java,1,0,0
19058,4,CleanupAddon_5.java,1,0,0
19058,4,CleanupAddon_6.java,1,0,0
19058,5,CleanupAddon_0.java,0,0,0
19058,5,CleanupAddon_1.java,0,0,0
19058,5,CleanupAddon_1.java,0,0,0
19058,5,CleanupAddon_2.java,0,0,0
19058,5,CleanupAddon_2.java,0,0,0
19058,5,CleanupAddon_3.java,0,0,0
19058,5,CleanupAddon_3.java,0,0,0
19058,5,CleanupAddon_4.java,1,0,0
19058,5,CleanupAddon_5.java,1,0,0
19058,5,CleanupAddon_6.java,1,0,0
19202,1,IDEApplication_0.java,0,0,0
19202,2,IDEApplication_0.java,0,0,0
19202,3,IDEApplication_0.java,0,0,0
19283,1,ContentTypesPreferencePage_3.java,0,0,0
19283,1,ContentTypesPreferencePage_3.java,0,0,0
19283,1,ContentTypesPreferencePage_3.java,0,0,0
19283,1,ContentTypesPreferencePage_5.java,0,0,0
19283,1,ContentTypesPreferencePage_5.java,0,0,0
19283,1,ContentTypesPreferencePage_5.java,0,0,0
19283,1,EditorRegistry_9.java,0,0,0
19283,2,ContentTypesPreferencePage_3.java,0,0,0
19283,2,ContentTypesPreferencePage_3.java,0,0,0
19283,2,ContentTypesPreferencePage_3.java,0,0,0
19283,2,ContentTypesPreferencePage_5.java,0,0,0
19283,2,ContentTypesPreferencePage_5.java,0,0,0
19283,2,ContentTypesPreferencePage_5.java,0,0,0
19283,2,EditorRegistry_9.java,0,0,0
19687,1,IDEApplication_1.java,0,0,0
19687,2,IDEApplication_1.java,0,0,0
19687,3,IDEApplication_1.java,0,0,0
19687,4,IDEApplication_1.java,0,0,0
19687,5,IDEApplication_2.java,0,0,0
19687,12,IDEApplication_4.java,0,0,1
19687,12,IDEApplication_4.java,0,0,1
19687,13,IDEApplication_4.java,0,0,1
19687,13,IDEApplication_4.java,0,0,1
19746,1,CategoryImpl_1.java,0,0,1
19746,1,CategoryImpl_1.java,0,0,1
19746,1,CategoryImpl_1.java,0,0,1
19746,1,CategoryImpl_1.java,0,0,1
19746,1,CategoryImpl_1.java,0,0,1
19746,1,CategoryImpl_1.java,0,0,1
19746,1,CategoryImpl_1.java,0,0,1
19746,1,CategoryImpl_1.java,0,0,1
19746,1,CategoryImpl_1.java,0,1,1
19746,1,CommandImpl_3.java,0,0,1
19746,1,CommandImpl_3.java,0,0,1
19746,1,CommandImpl_3.java,0,0,1
19746,1,CommandImpl_3.java,0,0,1
19746,1,CommandImpl_3.java,0,0,1
19746,1,CommandImpl_3.java,0,0,1
19746,1,CommandImpl_3.java,0,0,1
19746,1,CommandImpl_3.java,0,0,1
19746,1,CommandImpl_3.java,0,1,1
19746,1,PartDescriptorImpl_5.java,0,0,1
19746,1,PartDescriptorImpl_5.java,0,0,1
19746,1,PartDescriptorImpl_5.java,0,0,1
19746,1,UIElementImpl_12.java,0,0,1
19746,1,UIElementImpl_12.java,0,0,1
19746,1,UIElementImpl_12.java,0,0,1
19746,1,UIElementImpl_12.java,0,0,1
19746,1,UIElementImpl_12.java,0,0,1
19746,1,UIElementImpl_12.java,0,0,1
19746,1,UIElementImpl_12.java,0,0,1
19746,1,UIElementImpl_12.java,0,0,1
19746,1,UIElementImpl_12.java,0,1,1
