review_number,revision_number,arquivo_positivo,potencial_deslocamento,potencial_teste,arquivo_diferente
8643,1,Bucket_247.java,0,0,1
8643,1,IntegerTranscoder_195.java,0,0,0
8643,1,TapTest_351.java,0,1,0
8643,1,KetamaNodeLocatorTest_322.java,0,1,0
8643,1,KeyUtil_31.java,0,0,0
8643,1,TapTest_347.java,0,1,0
8643,1,TapTest_347.java,0,1,0
8643,1,TapTest_347.java,0,1,1
8643,1,ExcessivelyLargeGetTest_420.java,0,1,0
8643,1,BucketMonitor_213.java,0,0,0
8643,1,AddrUtilTest_282.java,0,1,0
8643,1,AddrUtilTest_282.java,0,1,0
8643,1,AddrUtilTest_282.java,0,1,0
8643,1,TapTest_346.java,0,1,1
8643,1,TapTest_346.java,0,1,1
8643,1,TapTest_346.java,0,1,1
