review_number,revision_number,arquivo_positivo,potencial_deslocamento,potencial_teste,arquivo_diferente
2249,3,GitHistoryPage_3_rev_1.java,1,0,0
2249,3,GitHistoryPage_13,1,0,0
2249,3,GitHistoryPage_15_rev_1.java,1,0,0
2249,3,GitHistoryPage_7.java,0,0,0
2249,3,GitHistoryPage_2_rev_1.java,1,0,0
2249,3,GitHistoryPage_1_rev_1.java,1,0,0
2249,3,GitHistoryPage_17,1,0,0
2249,3,GitHistoryPage_10.java,0,0,0
2249,3,GitHistoryPage_10.java,0,0,1
2249,3,GitHistoryPage_13_rev_1.java,1,0,0
2255,1,GitModelRoot_0.java,1,0,0
2276,1,SelectSynchronizeResourceDialog_1.java,0,0,0
2287,1,GitCloneWizardTestBase_2.java,0,1,0
2287,1,SourceBranchPage_9.java,0,0,1
2287,1,SelectSynchronizeResourceDialog_25.java,0,0,0
2287,1,SWTUtils_6.java,0,0,1
2291,1,CompareWithRefActionHandler_1.java,1,0,0
2291,2,CompareWithRefActionHandler_1.java,1,0,0
2308,1,GitModelRoot_0.java,0,0,1
2308,2,GitModelRoot_0.java,0,0,1
2308,3,GitModelRoot_0.java,0,0,1
2308,4,GitModelRoot_0.java,0,0,1
2314,1,SharingWizardTest_0.java,0,1,0
2315,2,SharingWizardTest_2.java,0,1,0
2315,3,SharingWizardTest_2_rev_2.java,0,1,0
2323,1,GitProjectsImportPage_0.java,1,0,0
2323,1,GitProjectsImportPage_0.java,1,0,0
2326,1,CompareTreeView_0.java,0,0,1
2326,1,CompareTreeView_0.java,0,0,1
2326,2,CompareTreeView_0.java,0,0,1
2326,2,CompareTreeView_0.java,0,0,1
2330,1,AbstractHistoryCommanndHandler_0.java,0,0,1
2330,2,AbstractHistoryCommanndHandler_0.java,0,0,1
2332,1,CompareWithIndexActionHandler_0.java,0,0,1
2332,1,CompareWithIndexActionHandler_0.java,0,0,1
2332,2,CompareWithIndexActionHandler_0_rev_1.java,0,0,0
2332,2,CompareWithIndexActionHandler_0_rev_1.java,0,0,1
2332,2,CompareWithIndexActionHandler_1.java,0,0,1
2332,2,CompareWithIndexActionHandler_1.java,0,0,1
2332,3,CompareWithIndexActionHandler_0_rev_1.java,0,0,0
2332,3,CompareWithIndexActionHandler_0_rev_1.java,0,0,1
2332,3,CompareWithIndexActionHandler_1.java,0,0,1
2332,3,CompareWithIndexActionHandler_1.java,0,0,1
2332,4,CompareWithIndexActionHandler_0_rev_1.java,0,0,0
2332,4,CompareWithIndexActionHandler_0_rev_1.java,0,0,1
2332,4,CompareWithIndexActionHandler_1.java,0,0,1
2332,4,CompareWithIndexActionHandler_1.java,0,0,1
2332,5,CompareWithIndexActionHandler_1_rev_4.java,0,0,1
2332,5,CompareWithIndexActionHandler_1_rev_4.java,0,0,1
2332,6,CompareWithIndexActionHandler_1_rev_4.java,0,0,1
2332,6,CompareWithIndexActionHandler_1_rev_4.java,0,0,1
2347,1,PushOperation_0.java,0,0,0
2347,1,PushOperation_1.java,0,0,0
2347,2,PushOperation_0.java,0,0,0
2347,2,PushOperation_1.java,0,0,0
2352,1,FetchResultDialog_2.java,0,0,1
2352,1,FetchResultDialog_2.java,0,0,1
2352,2,FetchResultDialog_2.java,0,0,1
2352,2,FetchResultDialog_2.java,0,0,1
2356,2,GitDecoratorPreferencePage_10.java,1,0,0
2356,3,GitDecoratorPreferencePage_10_rev_2.java,1,0,0
2356,4,GitDecoratorPreferencePage_10_rev_2.java,1,0,0
2356,5,GitDecoratorPreferencePage_10_rev_2.java,1,0,0
2356,6,GitDecoratorPreferencePage_10_rev_2.java,1,0,0
2372,1,CompareTreeView_7.java,0,0,0
2372,2,CompareTreeView_0.java,0,0,0
2372,2,CompareTreeView_7,0,0,0
2372,3,CompareTreeView_8_rev_2.java,0,0,0
2372,4,CompareTreeView_8_rev_2.java,0,0,0
2390,1,GitMergeEditorInput_3.java,1,0,0
2390,1,GitMergeEditorInput_7.java,0,0,0
2390,1,GitMergeEditorInput_8.java,0,0,0
2390,1,GitMergeEditorInput_1.java,0,0,0
2390,1,GitMergeEditorInput_2.java,1,0,0
2390,1,GitMergeEditorInput_9.java,0,0,0
2390,1,GitMergeEditorInput_4.java,1,0,0
2390,2,GitMergeEditorInput_3.java,1,0,0
2390,2,GitMergeEditorInput_7.java,0,0,0
2390,2,GitMergeEditorInput_8.java,0,0,0
2390,2,GitMergeEditorInput_1.java,0,0,0
2390,2,GitMergeEditorInput_2.java,1,0,0
2390,2,GitMergeEditorInput_9.java,0,0,0
2390,2,GitMergeEditorInput_4.java,1,0,0
2406,2,GitMergeEditorInput_0.java,1,0,0
2422,1,PushConfiguredRemoteCommand_2.java,0,0,1
2422,2,PushConfiguredRemoteCommand_2.java,0,0,1
2488,1,PushConfiguredRemoteCommand_16.java,0,0,1
2497,1,CompareWithHeadActionHandler_2.java,0,0,1
2497,1,CompareWithHeadActionHandler_2.java,0,0,1
2497,1,CompareWithHeadActionHandler_2.java,0,0,1
2497,1,CompareWithHeadActionHandler_0.java,0,0,1
2497,1,CompareWithHeadActionHandler_0.java,0,0,1
2497,1,CompareWithHeadActionHandler_0.java,0,0,1
2497,1,CompareWithHeadActionHandler_1.java,0,0,0
2497,1,CompareWithHeadActionHandler_1.java,0,0,1
2497,1,CompareWithHeadActionHandler_1.java,0,0,1
2497,1,CompareWithHeadActionHandler_1.java,0,0,1
2497,2,CompareWithHeadActionHandler_2.java,0,0,1
2497,2,CompareWithHeadActionHandler_2.java,0,0,1
2497,2,CompareWithHeadActionHandler_2.java,0,0,1
2497,2,CompareWithHeadActionHandler_0.java,0,0,1
2497,2,CompareWithHeadActionHandler_0.java,0,0,1
2497,2,CompareWithHeadActionHandler_0.java,0,0,1
2497,2,CompareWithHeadActionHandler_1.java,0,0,0
2497,2,CompareWithHeadActionHandler_1.java,0,0,1
2497,2,CompareWithHeadActionHandler_1.java,0,0,1
2497,2,CompareWithHeadActionHandler_1.java,0,0,1
2497,3,CompareWithHeadActionHandler_2.java,0,0,1
2497,3,CompareWithHeadActionHandler_2.java,0,0,1
2497,3,CompareWithHeadActionHandler_2.java,0,0,1
2497,3,CompareWithHeadActionHandler_0.java,0,0,1
2497,3,CompareWithHeadActionHandler_0.java,0,0,1
2497,3,CompareWithHeadActionHandler_0.java,0,0,1
2497,3,CompareWithHeadActionHandler_1.java,0,0,0
2497,3,CompareWithHeadActionHandler_1.java,0,0,1
2497,3,CompareWithHeadActionHandler_1.java,0,0,1
2497,3,CompareWithHeadActionHandler_1.java,0,0,1
2518,1,CommitMessageViewer_3.java,0,0,1
2525,1,GitDecoratorPreferencePage_13.java,1,0,0
2536,1,RebaseResultDialog_6.java,0,0,1
2536,1,RebaseResultDialog_4.java,0,0,1
2536,1,RebaseResultDialog_2.java,0,0,0
2536,1,RebaseResultDialog_3.java,0,0,1
2536,1,RebaseResultDialog_5.java,0,0,1
2536,2,RebaseResultDialog_6.java,0,0,1
2536,2,RebaseResultDialog_4.java,0,0,1
2536,2,RebaseResultDialog_2.java,0,0,0
2536,2,RebaseResultDialog_3.java,0,0,1
2536,2,RebaseResultDialog_5.java,0,0,1
2536,3,RebaseResultDialog_6.java,0,0,1
2536,3,RebaseResultDialog_4.java,0,0,1
2536,3,RebaseResultDialog_2.java,0,0,0
2536,3,RebaseResultDialog_3.java,0,0,1
2536,3,RebaseResultDialog_5.java,0,0,1
2559,1,GitModelObjectContainer_3.java,1,0,0
2559,1,SynchronizeViewTest_1.java,0,1,0
2559,2,GitModelObjectContainer_3.java,1,0,0
2559,2,SynchronizeViewTest_1.java,0,1,0
2559,3,GitModelObjectContainer_3.java,1,0,0
2559,3,SynchronizeViewTest_1.java,0,1,0
2559,4,GitModelObjectContainer_3.java,1,0,0
2559,4,SynchronizeViewTest_1.java,0,1,0
2584,2,TestUtil_0.java,0,1,0
2584,3,TestUtil_0.java,0,1,0
2584,4,TestUtil_0.java,0,1,0
2584,5,TestUtil_0.java,0,1,0
2590,1,RemoveCommand_2.java,0,0,0
2590,1,RemoveCommand_2.java,0,0,0
2590,1,RemoveCommand_1.java,0,0,0
2596,1,GitResourceVariantComparator_0.java,0,0,0
2596,2,GitResourceVariantComparator_0.java,0,0,0
2600,3,GitLightweightDecorator_2.java,0,0,0
2600,4,GitLightweightDecorator_2.java,0,0,0
2600,5,GitLightweightDecorator_2.java,0,0,0
2600,6,GitLightweightDecorator_2.java,0,0,0
2610,1,CommitDialog_1.java,0,0,0
2610,1,CommitDialog_1.java,0,0,0
2610,1,CommitDialogPreferencePage_2.java,0,0,1
2610,1,CommitDialogPreferencePage_2.java,0,0,1
2610,2,CommitDialog_1.java,0,0,0
2610,2,CommitDialog_1.java,0,0,0
2610,2,CommitDialogPreferencePage_2.java,0,0,1
2610,2,CommitDialogPreferencePage_2.java,0,0,1
2612,1,CommitDialog_5.java,1,0,0
2612,1,CommitDialog_3.java,1,0,0
2612,1,CommitDialog_6.java,1,0,0
2612,2,CommitDialog_5.java,1,0,0
2612,2,CommitDialog_3.java,1,0,0
2612,2,CommitDialog_6.java,1,0,0
2669,1,CommitOperation_0.java,1,0,0
2669,1,CommitOperation_0.java,1,0,0
2727,20,GitMoveDeleteHook_5.java,1,0,0
2727,20,GitMoveDeleteHook_5.java,1,0,0
2740,1,GitModelRepository_1.java,1,0,0
2772,1,GitModelRepository_0.java,1,0,0
2787,1,GitRepositoriesViewTagHandlingTest_0.java,0,1,0
2787,2,GitRepositoriesViewTagHandlingTest_0.java,0,1,0
2787,3,GitRepositoriesViewTagHandlingTest_0.java,0,1,0
2876,1,ContextMenuHelper_0.java,1,0,0
2876,2,ContextMenuHelper_0.java,1,0,0
2882,1,CommitDialogPreferencePage_0.java,0,0,1
2882,2,CommitDialogPreferencePage_0.java,0,0,1
2884,1,LocalRepositoryTestCase_0.java,0,1,0
2884,1,LocalRepositoryTestCase_0.java,0,1,1
2896,1,GitRepositoriesViewRemoteHandlingTest_2.java,0,1,0
2896,1,GitRepositoriesViewRemoteHandlingTest_1.java,0,1,0
2896,1,GitRepositoriesViewRemoteHandlingTest_3.java,0,1,0
2896,1,GitRepositoriesViewRemoteHandlingTest_0.java,0,1,0
2898,1,GitRepositoriesViewRemoteHandlingTest_2.java,0,1,0
2898,1,GitRepositoriesViewRemoteHandlingTest_1.java,0,1,0
2898,1,GitRepositoriesViewRemoteHandlingTest_3.java,0,1,0
2898,1,GitRepositoriesViewRemoteHandlingTest_0.java,0,1,0
2898,2,GitRepositoriesViewRemoteHandlingTest_2.java,0,1,0
2898,2,GitRepositoriesViewRemoteHandlingTest_1.java,0,1,0
2898,2,GitRepositoriesViewRemoteHandlingTest_0.java,0,1,0
2898,3,GitRepositoriesViewRemoteHandlingTest_2.java,0,1,0
2898,3,GitRepositoriesViewRemoteHandlingTest_1.java,0,1,0
2898,3,GitRepositoriesViewRemoteHandlingTest_0.java,0,1,0
2899,1,BranchOperationUI_0.java,0,0,0
2899,2,BranchOperationUI_0.java,0,0,0
2899,3,BranchOperationUI_0.java,0,0,0
2899,4,BranchOperationUI_0.java,0,0,0
2899,5,BranchOperationUI_0.java,0,0,0
2910,1,BranchOperationUI_0.java,0,0,0
2910,2,BranchOperationUI_0.java,0,0,0
2910,3,BranchOperationUI_0.java,0,0,0
2910,4,BranchOperationUI_0.java,0,0,0
2950,1,SimpleConfigurePushDialog_1.java,1,0,1
2950,1,SimpleConfigurePushDialog_1.java,1,0,1
2950,1,SimpleConfigureFetchDialog_0.java,1,0,0
2950,1,SimpleConfigureFetchDialog_0.java,1,0,1
2950,2,SimpleConfigurePushDialog_1.java,1,0,0
2950,2,SimpleConfigurePushDialog_1.java,1,0,1
2950,2,SimpleConfigureFetchDialog_0.java,1,0,0
2950,2,SimpleConfigureFetchDialog_0.java,1,0,1
2974,1,GitMoveDeleteHook_0.java,0,0,0
2974,2,GitMoveDeleteHook_0.java,0,0,0
2975,1,GitMoveDeleteHook_0.java,0,0,0
2975,2,GitMoveDeleteHook_0_rev_1.java,0,0,0
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,1,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2981,2,CreateTagDialog_0.java,0,0,1
2989,1,TestUtil_1.java,0,1,0
2989,1,TestUtil_1.java,0,1,0
2989,1,TestUtil_1.java,0,1,0
2989,2,TestUtil_1_rev_1.java,0,1,0
2989,3,TestUtil_1_rev_1.java,0,1,0
2997,1,ResetOperation_0.java,0,0,0
2997,2,ResetOperation_0.java,0,0,0
2999,1,GitModelWorkingFile_6.java,0,0,1
2999,2,GitModelWorkingFile_6.java,0,0,1
2999,3,GitModelWorkingFile_6.java,0,0,1
3071,1,UIUtils_0.java,0,0,1
3071,2,UIUtils_0.java,0,0,1
3072,1,GitCloneWizard_5.java,0,0,0
3072,2,GitCloneWizard_5.java,0,0,0
3072,3,GitCloneWizard_5.java,0,0,0
3138,1,GitProjectsImportPage_0.java,0,0,0
3138,1,GitProjectsImportPage_0.java,0,0,0
3138,2,GitProjectsImportPage_0.java,0,0,0
3138,2,GitProjectsImportPage_0.java,0,0,0
3162,1,ResetOperation_1.java,0,0,0
3163,1,CloneDestinationPage_0.java,0,0,0
3188,1,BranchOperationUI_0.java,0,0,0
3213,1,GitProjectsImportPage_26.java,0,0,0
3213,1,GitProjectsImportPage_26.java,0,0,0
3234,1,GitSynchronizeWizardPage_3.java,0,0,0
3234,1,GitSynchronizeWizardPage_2.java,0,0,1
3234,2,GitSynchronizeWizardPage_3.java,0,0,0
3234,2,GitSynchronizeWizardPage_2.java,0,0,1
3234,3,GitSynchronizeWizardPage_3.java,0,0,0
3234,3,GitSynchronizeWizardPage_2.java,0,0,1
3235,2,BranchAndResetActionTest_0.java,0,1,0
3235,2,BranchAndResetActionTest_0.java,0,1,0
3235,2,BranchAndResetActionTest_0.java,0,1,0
3235,2,BranchAndResetActionTest_0.java,0,1,0
3235,2,BranchAndResetActionTest_0.java,0,1,1
3235,3,BranchAndResetActionTest_0.java,0,1,0
3235,3,BranchAndResetActionTest_0.java,0,1,0
3235,3,BranchAndResetActionTest_0.java,0,1,0
3235,3,BranchAndResetActionTest_0.java,0,1,0
3235,3,BranchAndResetActionTest_0.java,0,1,1
3235,4,BranchAndResetActionTest_0.java,0,1,0
3235,4,BranchAndResetActionTest_0.java,0,1,0
3235,4,BranchAndResetActionTest_0.java,0,1,0
3235,4,BranchAndResetActionTest_0.java,0,1,0
3235,4,BranchAndResetActionTest_0.java,0,1,1
3235,5,BranchAndResetActionTest_0.java,0,1,0
3235,5,BranchAndResetActionTest_0.java,0,1,0
3235,5,BranchAndResetActionTest_0.java,0,1,0
3235,5,BranchAndResetActionTest_0.java,0,1,0
3235,5,BranchAndResetActionTest_0.java,0,1,1
3235,6,BranchAndResetActionTest_0.java,0,1,0
3235,6,BranchAndResetActionTest_0.java,0,1,0
3235,6,BranchAndResetActionTest_0.java,0,1,0
3235,6,BranchAndResetActionTest_0.java,0,1,0
3235,6,BranchAndResetActionTest_0.java,0,1,1
3235,7,BranchAndResetActionTest_0_rev_6.java,0,1,0
3235,7,BranchAndResetActionTest_0_rev_6.java,0,1,0
3235,7,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,7,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,7,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,8,BranchAndResetActionTest_0_rev_6.java,0,1,0
3235,8,BranchAndResetActionTest_0_rev_6.java,0,1,0
3235,8,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,8,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,8,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,9,BranchAndResetActionTest_0_rev_6.java,0,1,0
3235,9,BranchAndResetActionTest_0_rev_6.java,0,1,0
3235,9,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,9,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,9,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,10,BranchAndResetActionTest_0_rev_6.java,0,1,0
3235,10,BranchAndResetActionTest_0_rev_6.java,0,1,0
3235,10,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,10,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,10,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,11,BranchAndResetActionTest_0_rev_6.java,0,1,0
3235,11,BranchAndResetActionTest_0_rev_6.java,0,1,0
3235,11,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,11,BranchAndResetActionTest_0_rev_6.java,0,1,1
3235,11,BranchAndResetActionTest_0_rev_6.java,0,1,1
3297,1,GitPreferenceRoot_0.java,0,0,1
3297,1,GitPreferenceRoot_0.java,0,0,1
3297,2,GitPreferenceRoot_0.java,0,0,1
3297,2,GitPreferenceRoot_0.java,0,0,1
3297,3,GitPreferenceRoot_0.java,0,0,1
3297,3,GitPreferenceRoot_0.java,0,0,1
3298,1,GitPreferenceRoot_0.java,0,0,1
3298,1,GitPreferenceRoot_0.java,0,0,1
3325,1,RepositoriesViewLabelProvider_3.java,0,0,1
3325,2,RepositoriesViewLabelProvider_3.java,0,0,1
3325,3,RepositoriesViewLabelProvider_3.java,0,0,1
3352,1,CommitDialog_0.java,0,0,1
3352,1,CommitDialog_0.java,0,0,1
3369,1,CommitUI_4.java,0,0,0
3369,1,CommitUI_8.java,0,0,0
3369,1,CommitUI_9.java,0,0,0
3369,1,CommitOperation_3.java,0,0,0
3369,1,CommitUI_5.java,0,0,0
3369,2,CommitUI_8,0,0,0
3369,2,CommitUI_9,0,0,0
3369,2,GitRepositoriesViewTestUtils_7.java,0,1,1
3369,2,CommitUI_4,0,0,0
3369,2,CommitUI_5,0,0,0
3369,2,CommitOperation_3.java,0,0,0
3369,3,CommitUI_8,0,0,0
3369,3,CommitUI_9,0,0,0
3369,3,GitRepositoriesViewTestUtils_7.java,0,1,1
3369,3,CommitUI_4,0,0,0
3369,3,CommitUI_5,0,0,0
3369,3,CommitOperation_3.java,0,0,0
3369,4,CommitUI_9,0,0,0
3369,4,GitRepositoriesViewTestUtils_7,0,1,1
3369,4,CommitUI_4,0,0,0
3369,4,CommitUI_5,0,0,0
3369,4,CommitOperation_3.java,0,0,0
3369,4,CommitUI_8,0,0,0
3369,5,CommitUI_8,0,0,0
3369,5,CommitUI_9,0,0,0
3369,5,GitRepositoriesViewTestUtils_7.java,0,1,1
3369,5,CommitUI_4,0,0,0
3369,5,CommitUI_5,0,0,0
3369,5,CommitOperation_3.java,0,0,0
3369,6,CommitUI_8,0,0,0
3369,6,CommitUI_9,0,0,0
3369,6,GitRepositoriesViewTestUtils_7.java,0,1,1
3369,6,CommitUI_4,0,0,0
3369,6,CommitUI_5,0,0,0
3369,6,CommitOperation_3.java,0,0,0
3370,1,CommitGraphTable_0.java,0,0,1
3370,1,CommitGraphTable_0.java,0,0,1
3370,1,CommitGraphTable_0.java,0,0,1
3370,2,CommitGraphTable_0.java,0,0,1
3370,2,CommitGraphTable_0.java,0,0,1
3370,2,CommitGraphTable_0.java,0,0,1
3372,1,SpellcheckableMessageAreaTest_0.java,0,1,0
3372,2,SpellcheckableMessageAreaTest_0.java,0,1,0
3392,1,GitSynchronizeWizardPage_3.java,0,0,0
3392,1,GitSynchronizeWizardPage_3.java,0,0,0
3392,1,GitSynchronizeWizardPage_2.java,0,0,0
3392,1,GitSynchronizeWizardPage_2.java,0,0,0
3392,2,GitSynchronizeWizardPage_3.java,0,0,0
3392,2,GitSynchronizeWizardPage_3.java,0,0,0
3392,2,GitSynchronizeWizardPage_2.java,0,0,0
3392,2,GitSynchronizeWizardPage_2.java,0,0,0
3392,3,GitSynchronizeWizardPage_3.java,0,0,0
3392,3,GitSynchronizeWizardPage_3.java,0,0,0
3392,3,GitSynchronizeWizardPage_2.java,0,0,0
3392,3,GitSynchronizeWizardPage_2.java,0,0,0
3392,4,GitSynchronizeWizardPage_3.java,0,0,0
3392,4,GitSynchronizeWizardPage_3.java,0,0,0
3392,4,GitSynchronizeWizardPage_2.java,0,0,0
3392,4,GitSynchronizeWizardPage_2.java,0,0,0
3392,5,GitSynchronizeWizardPage_3.java,0,0,0
3392,5,GitSynchronizeWizardPage_3.java,0,0,0
3392,5,GitSynchronizeWizardPage_2.java,0,0,0
3392,5,GitSynchronizeWizardPage_2.java,0,0,0
3442,1,CommitFileDiffViewer_0.java,0,0,1
3442,1,CommitFileDiffViewer_1.java,0,0,0
3442,1,CommitFileDiffViewer_1.java,0,0,1
3442,2,CommitFileDiffViewer_0.java,0,0,1
3442,2,CommitFileDiffViewer_1.java,0,0,0
3442,2,CommitFileDiffViewer_1.java,0,0,1
3472,1,ExistingOrNewPage_4.java,0,0,0
3472,2,SharingWizard_19.java,1,0,0
3472,2,ExistingOrNewPage_4,0,0,0
3472,2,CreateRepositoryPage_3.java,0,0,1
3472,2,SharingWizard_18.java,0,0,1
3472,2,SharingWizard_18.java,0,0,1
3472,2,SharingWizard_18.java,0,0,1
3472,2,SharingWizard_18.java,0,0,1
3472,2,SharingWizard_18.java,0,0,1
3472,2,SharingWizard_18.java,0,0,1
3472,3,ExistingOrNewPage_4,0,0,0
3472,3,SharingWizard_18,0,0,1
3472,3,SharingWizard_18,0,0,1
3472,3,SharingWizard_18,0,0,1
3472,3,SharingWizard_18,0,0,1
3472,3,SharingWizard_18,0,0,1
3472,3,SharingWizard_18,0,0,1
3472,3,SharingWizard_19,1,0,0
3472,4,ExistingOrNewPage_4,0,0,0
3472,4,SharingWizard_18,0,0,1
3472,4,SharingWizard_18,0,0,1
3472,4,SharingWizard_18,0,0,1
3472,4,SharingWizard_18,0,0,1
3472,4,SharingWizard_18,0,0,1
3472,4,SharingWizard_18,0,0,1
3472,4,SharingWizard_19,1,0,0
3472,5,SharingWizard_19,1,0,0
3472,5,SharingWizard_18,0,0,1
3472,5,SharingWizard_18,0,0,1
3472,5,SharingWizard_18,0,0,1
3472,5,SharingWizard_18,0,0,1
3472,5,SharingWizard_18,0,0,1
3472,5,SharingWizard_18,0,0,1
3472,6,SharingWizard_19,1,0,0
3472,6,SharingWizard_18,0,0,1
3472,6,SharingWizard_18,0,0,1
3472,6,SharingWizard_18,0,0,1
3472,6,SharingWizard_18,0,0,1
3472,6,SharingWizard_18,0,0,1
3472,6,SharingWizard_18,0,0,1
3472,7,SharingWizard_19,1,0,0
3472,7,SharingWizard_18,0,0,1
3472,7,SharingWizard_18,0,0,1
3472,7,SharingWizard_18,0,0,1
3472,7,SharingWizard_18,0,0,1
3472,7,SharingWizard_18,0,0,1
3472,7,SharingWizard_18,0,0,1
3472,8,SharingWizard_19.java,1,0,0
3472,8,SharingWizard_18.java,0,0,1
3472,8,SharingWizard_18.java,0,0,1
3472,8,SharingWizard_18.java,0,0,1
3472,8,SharingWizard_18.java,0,0,1
3472,8,SharingWizard_18.java,0,0,1
3472,8,SharingWizard_18.java,0,0,1
3472,9,SharingWizard_19,1,0,0
3472,9,SharingWizard_18,0,0,1
3472,9,SharingWizard_18,0,0,1
3472,9,SharingWizard_18,0,0,1
3472,9,SharingWizard_18,0,0,1
3472,9,SharingWizard_18,0,0,1
3472,9,SharingWizard_18,0,0,1
3472,10,SharingWizard_19,1,0,0
3472,10,SharingWizard_18,0,0,1
3472,10,SharingWizard_18,0,0,1
3472,10,SharingWizard_18,0,0,1
3472,10,SharingWizard_18,0,0,1
3472,10,SharingWizard_18,0,0,1
3472,10,SharingWizard_18,0,0,1
3472,11,SharingWizard_19,1,0,0
3472,11,SharingWizard_18,0,0,1
3472,11,SharingWizard_18,0,0,1
3472,11,SharingWizard_18,0,0,1
3472,11,SharingWizard_18,0,0,1
3472,11,SharingWizard_18,0,0,1
3472,11,SharingWizard_18,0,0,1
3472,12,SharingWizard_19,1,0,0
3472,12,SharingWizard_18,0,0,1
3472,12,SharingWizard_18,0,0,1
3472,12,SharingWizard_18,0,0,1
3472,12,SharingWizard_18,0,0,1
3472,12,SharingWizard_18,0,0,1
3472,12,SharingWizard_18,0,0,1
3473,1,CommitDialog_5.java,0,0,0
3473,1,CommitDialog_3.java,0,0,0
3473,2,CommitDialog_3,0,0,0
3473,2,CommitDialog_5,0,0,0
3473,3,CommitDialog_3,0,0,0
3473,3,CommitDialog_5,0,0,0
3473,4,CommitDialog_5,0,0,0
3485,1,CommitDialog_0.java,0,0,1
3485,1,CommitDialog_0.java,0,0,1
3485,1,CommitDialog_0.java,0,0,1
3485,1,CommitDialog_0.java,0,0,1
3485,1,CommitDialog_0.java,0,0,1
3485,1,CommitDialog_0.java,0,0,1
3485,1,CommitDialog_0.java,0,0,1
3485,1,CommitDialog_0.java,0,0,1
3485,1,CommitDialog_0.java,0,0,1
3485,1,CommitDialog_0.java,0,0,1
3485,2,CommitDialog_0.java,0,0,1
3485,2,CommitDialog_0.java,0,0,1
3485,2,CommitDialog_0.java,0,0,1
3485,2,CommitDialog_0.java,0,0,1
3485,2,CommitDialog_0.java,0,0,1
3485,2,CommitDialog_0.java,0,0,1
3485,2,CommitDialog_0.java,0,0,1
3485,2,CommitDialog_0.java,0,0,1
3485,2,CommitDialog_0.java,0,0,1
3485,2,CommitDialog_0.java,0,0,1
3501,1,CompareWithHeadActionHandler_0.java,0,0,1
3503,1,CommitOperation_0.java,0,0,0
3503,1,CommitOperation_0.java,0,0,0
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
3503,1,StagingView_5.java,0,0,1
